,Id,Title,review/score,Combined,new_url_id
2851,0060969717,The Inner Reaches of Outer Space: Metaphor as Myth and as Religion,4.0,"The Inner Reaches of Outer Space: Metaphor as Myth and as Religion Created from a powerful set of lectures delivered by the ""father of modern mythology,"" this exciting book--the second in the series Collected Works of Joseph Campbell--suggests that laws of physics that govern the universe are also at play within the human consciousness. Joseph Campbell New World Library Religion",5VOGAAAAQBAJ
2852,B000GR982I,Hiero's journey,5.0,"Hiero's journey Per Hiero Desteen was a priest, a telepath -- and a highly trained killer. Together with his great riding moose and the young bear who was his friend, he was on an extraordinary mission. For this was five thousand years after the holocaust known as The Death. Now the evil Brotherhood of the Unclean was waging all-out war against the few remnants of normal humanity, determined to wipe out all traces of its emerging civilization. Hiero's task was to bring back a lost secret of the ancients that might save the humans. But his path lay through the very heart of the territory ruled by the Unclean and their hordes of mutated, intelligent, savage beast followers. And the Unclean were waiting for him! Sterling E. Lanier Del Rey Fiction",CXUgAAAAMAAJ
2853,1558688595,The Street-Smart Naturalist: Field Notes from Seattle,4.0,"The Street-Smart Naturalist: Field Notes from Seattle Back to the city, or back to nature? Seattle author David Williams shows us how we can get the best of both. Botany and bugs, geology and geese, and creeks and crows; living in a major city doesn't have to separate us from the natural world. Stepping away from a guidebook format, Williams presents the reader with a series of essays and maps that weave personal musings, bits of humor, natural history observations, and scientific data into a multi-textured perspective of life in the city--descriptions of his journeys as a naturalist in an urban landscape. Williams addresses questions that an observant person asks in an urban environment. What did Seattle look like before Europeans got here? How does the area's geologic past affect us? Why have some animals thrived and other languished? How are we affected by the species with whom we share the urban environment and how do we affect them? This book captures all of the distinctive flavors of the Emerald City, urban and natural. David B. Williams Graphic Arts Books Nature",drbCCQAAQBAJ
2854,B000MV89B4,"Load Balancing Servers, Firewalls, and Caches",5.0,"Load Balancing Servers, Firewalls, and Caches From an industry insider--a close look at high-performance,end-to-end switching solutions Load balancers are fast becoming an indispensable solution forhandling the huge traffic demands of the Web. Their ability tosolve a multitude of network and server bottlenecks in the Internetage ranges from dramatic improvements in server farm scalability toremoving the firewall as a network bottleneck. This book provides adetailed, up-to-date, technical discussion of this fast-growing,multibillion dollar market, covering the full spectrum oftopics--from server and firewall load balancing to transparentcache switching to global server load balancing. In the process,the author delivers insight into the way new technologies aredeployed in network infrastructure and how they work. Written by anindustry expert who hails from a leading Web switch vendor, thisbook will help network and server administrators improve thescalability, availability, manageability, and security of theirservers, firewalls, caches, and Web sites. Chandra Kopparapu John Wiley & Sons Computers",InfPzB8CM6YC
2855,0373834403,Mistletoe Magic (Harlequin Promo),5.0,"Mistletoe Magic (Harlequin Promo) A hospital clerk finds herself falling for an older physician in Betty Neels's ""A Christmas Romance,"" while an Australian reporter is reunited with her estranged husband in ""An Outback Christmas by Margaret Way, and an abandoned child brings together a lonely woman and the local sheriff in Rebecca Winters's ""Sarah's First Christmas,"" in a trio of holiday romances. Reprint. Betty Neels', 'Margaret Way', 'Rebecca Winters Harlequin Books Fiction",Xtn-ry8vrl8C
2856,0761513817,Visual FoxPro 6 Enterprise Edition,5.0,"Visual FoxPro 6 Enterprise Edition Learn the behind-the-scenes tricks and techniques that will take your Visual Basic skills to the next level of programming excellence. Davis provides all the secrets readers need to create sophisticated, robust, full-featured, commercial quality Visual Basic applications. Harold Davis Harold Davis Computers",kVqB5hjNsScC
2857,B000KW4NK6,"Breaking Through : From Rock to Opera - The Basic Technique of Voice, 2nd Edition",5.0,"Breaking Through : From Rock to Opera - The Basic Technique of Voice, 2nd Edition Author and voice teacher Gloria Bennett has taught Axl Rose of Guns N'Roses, Vince Neil of Motley Crue, Exene Cervenka of X, Steve Wynn of Dream Syndicate, Dexter Holland of The Offspring, and Anthony Keidis of the Red Hot Chili Peppers, among others. Her comprehensive and practical book, now in its second edition, offers a clear explanation of the voice as an instrument and proper vocal technique. Through examples, anecdotes and exercises, Breaking Through provides for both the novice and professional vocalist a vital sourcebook for maintaining and enhancing the quality of the voice. Topics covered include: pitch problems and solutions, evening your range, projection without strain, how to stay vocally healthy on the road, how to find a good vocal coach, and much more. Gloria Bennett Hal Leonard Corporation Music",qJZzBa6WnA4C
2858,B000J12V4S,The Apocalypse: Lectures on the Book of Revelation (in one volume),4.0,"The Apocalypse: Lectures on the Book of Revelation (in one volume) Originally published in three volumes from 1870 to 1884, J.A. Seiss's lectures on the Apocalypse were among the first popular works based upon the futurist interpretation of Revelation. Considered by modern evangelical scholars to be among the most influential, the collected lectures have been called ""a monumental work,"" ""thoroughly scholarly and spiritual,"" and ""the highest type of scholarship."" For Bible students, teachers, and Christians of all types, this is the work to turn to for understandable, in-depth explanations of the most intriguing book of the Bible.American Lutheran pastor JOSEPH AUGUST SEISS (1823-1904) was born in Maryland and served congregations in Virginia, Maryland, and Pennsylvania. In addition to his translations of hymns from the original German, he also authored numerous books, including The Gospel in the Stars and The Great Pyramid: A Miracle in Stone. Joseph A. Seiss Cosimo, Inc. Religion",mZt3Bu1obvMC
2859,B000EGEZ4C,"The Great Mortality : An Intimate History of the Black Death, the Most Devastating Plague of All Time",4.0,"The Great Mortality : An Intimate History of the Black Death, the Most Devastating Plague of All Time “Powerful, rich with details, moving, humane, and full of important lessons for an age when weapons of mass destruction are loose among us.” — Richard Rhodes, Pulitzer Prize-winning author of The Making of the Atomic Bomb The Great Plague is one of the most compelling events in human history—even more so now, when the notion of plague has never loomed larger as a contemporary public concern. The plague that devastated Asia and Europe in the 14th century has been of never-ending interest to both scholarly and general readers. Many books on the plague rely on statistics to tell the story: how many people died; how farm output and trade declined. But statistics can’t convey what it was like to sit in Siena or Avignon and hear that a thousand people a day are dying two towns away. Or to have to chose between your own life and your duty to a mortally ill child or spouse. Or to live in a society where the bonds of blood and sentiment and law have lost all meaning, where anyone can murder or rape or plunder anyone else without fear of consequence. In The Great Mortality, author John Kelly lends an air of immediacy and intimacy to his telling of the journey of the plague as it traveled from the steppes of Russia, across Europe, and into England, killing 75 million people—one third of the known population—before it vanished. John Kelly Harper Collins History",FQ8zpwvojUQC
2860,0820701785,Ethics and Infinity: Conversations with Philippe Nemo,5.0,"Ethics and Infinity: Conversations with Philippe Nemo A masterful series of interviews with Levinas, conducted by French philosopher Philippe Nemo, which provides a succinct presentation of Levinas's philosophy. Emmanuel Lévinas', 'Professor Emmanuel Levinas', 'Philippe Nemo Duquesne Philosophy",jvTfAAAAMAAJ
2861,0684862174,Grandfathers are Like Gold: Every Family's Treasure,5.0,"Grandfathers are Like Gold: Every Family's Treasure Features observations, poems, and words of advice for ornery and over-indulgent grandfathers alike, as well as reflections on how to recognize and embrace the joys of grandparenting. Original. Janet Lanese Simon and Schuster Social Science",zSIdZeoW4OQC
2862,B000MTLY2C,The 11 Immutable Laws of Internet Branding,5.0,"The 11 Immutable Laws of Internet Branding Using examples and anecdotes from their own consulting business, Al and Laura Ries demonstrate how Internet branding really works, who can benefit most from it, and where traditional marketing can still fit in. Al Ries', 'Laura Ries HarperCollins Brand name products",Yly9MH_41-EC
2863,B000EGEZ6U,Lucky Child : A Daughter of Cambodia Reunites with the Sister She Left Behind,5.0,"Lucky Child : A Daughter of Cambodia Reunites with the Sister She Left Behind After enduring years of hunger, deprivation, and devastating loss at the hands of the Khmer Rouge, ten-year-old Loung Ung became the ""lucky child,"" the sibling chosen to accompany her eldest brother to America while her one surviving sister and two brothers remained behind. In this poignant and elegiac memoir, Loung recalls her assimilation into an unfamiliar new culture while struggling to overcome dogged memories of violence and the deep scars of war. In alternating chapters, she gives voice to Chou, the beloved older sister whose life in war-torn Cambodia so easily could have been hers. Highlighting the harsh realities of chance and circumstance in times of war as well as in times of peace, Lucky Child is ultimately a testament to the resilience of the human spirit and to the salvaging strength of family bonds. Loung Ung Harper Collins History",nwXJIGilfXkC
2864,1593352174,Blindside (FBI Thriller),5.0,"Blindside (FBI Thriller) FBI agents Savich and Sherlock face two baffling cases in this riveting novel of knife-edge suspense from #1 New York Times bestselling author Catherine Coulter. When 6-year-old Sam Kettering manages to escape after being kidnapped, FBI Agents Lacey Sherlock and Dillon Savich join forces with the boy’s father Miles—an ex FBI agent—to pursue his kidnapper, a creepy, charasmatic Southern evangelist. As if the kidnapping case weren’t enough, Savich and Sherlock are at the same time desperate to find the cold-blooded killer of three high school math teachers in the Washington, D.C. area. Catherine Coulter Penguin Fiction",fdUMHuCLEB8C
2865,0520221087,Earthworks: Art and the Landscape of the Sixties,5.0,"Earthworks: Art and the Landscape of the Sixties A comprehensive history of the Earthworks movement provides an in-depth analysis of the forms that initiated Land Art, profiling top contributors and achievements within a context of the social and political climate of the 1960s, and noting the form's relationship to ecological movements. (Fine Arts) Suzaan Boettger Univ of California Press Art",qaHaqScD7iAC
2866,0743482638,Forbidden Fruit: Love Stories from the Underground Railroad,5.0,"Forbidden Fruit: Love Stories from the Underground Railroad A collection of true love stories from the American slavery period relates the experiences of slave, free, and black-and-white couples who risked their lives in order to be together, from a Georgia couple who fled bounty hunters for England to a Missouri slave who escaped to Canada to be with his white Mormon love. Reprint. 25,000 first printing. Betty DeRamus Simon and Schuster Biography & Autobiography",IKaBmLwjW4IC
2867,1893121240,"Muldoon, a True Chicago Ghost Story: Tales of a Forgotten Rectory",5.0,"Muldoon, a True Chicago Ghost Story: Tales of a Forgotten Rectory ""Father Leo then paused with a deep breath before going on. 'There are many problems here, and some very strange things happen late at night that I just can't explain.' ""Poverty. Crime. Politics. Scandal. Revenge. . . . And a Ghost.These are the untold stories of the last days of a forgotten Chicago parish by the last person able to tell them: Fresh out of the seminary in 1956, Father Rocco Facchini was appointed to his first assignment, the parish of Saint Charles Borromeo on the city's Near West Side. Adapting to rectory life with an unorthodox, dispirited pastor and attending to the needs of the rough, impoverished neighborhood were challenges in themselves. Little did Rocco know that the rectory was being haunted by a bishop's ghost!Muldoon: A True Chicago Ghost Story dives into Father Rocco's four-year saga at Saint Charles, where his spiritual undertaking becomes a worldly adventure. His supporting cast includes a housekeeper inappropriately involved in her pastor's affairs, and a genius-priest who carries a gun, thwarts neighborhood crime, and teaches Rocco about ""loving the poor."" And there's the pastor himself. He padlocks the refrigerator, guides young priests only in the weekly ritual of Bingo, and entangles Rocco in the dirty work of a fraudulent shrine.As a backdrop to this chaos, the rectory experiences a host of supernatural manifestations, and Rocco discovers the legend of Bishop Peter J. Muldoon. Are there clues in this story of early stardom and great achievement, clerical competition and revenge, accusations and scandal, a missing ring, excommunication, and possibly murder that explain why the unexplainable is happening all around him?Upon delving into the church history, clerical politics, local folklore, neighborhood sociology, and paranormal activity of Muldoon, you, like Rocco, may be left wondering: Has he been kept alive to tell the story of Muldoon, clear the man's name, and memorialize the bishop's beloved and forgotten parish of St. Charles? Rocco A. Facchini', 'Daniel J. Facchini Lake Claremont Press History",JuS28j2oMmUC
2868,0934026254,Hands on Rigid Heddle Weaving,5.0,"Hands on Rigid Heddle Weaving With instructions for how to make wonderful projects and plain-weave variations, this user-friendly guide covers choosing, setting up, and weaving on a rigid heddle loom. Both beginners and experienced weavers will value its thriftiness and versatility. Betty Linn Davenport Penguin Crafts & Hobbies",BqpPEAAAQBAJ
2869,B0006AV62K,If death ever slept;: A Nero Wolfe novel,5.0,"If death ever slept;: A Nero Wolfe novel Murder lurks in the wings of the sprawling Fifth Avenue penthouse of multimillionaire Otis Jarrell, who has just retained the incomparable Nero Wolfe on a case of the utmost confidentiality. But even the master detective cannot prevent tragedy when it inevitably arrives wielding Jarrell’s missing revolver. Soon a second victim meets his maker, and Wolfe must piece together the truth behind Jarrell’s scandalously ill-behaved family. And for one member of that charmed circle—a two-time killer sleeping the fitful sleep of the guilty—it could prove a deadly awakening. Introduction by Robert B. Parker “It is always a treat to read a Nero Wolfe mystery. The man has entered our folklore.”—The New York Times Book Review A grand master of the form, Rex Stout is one of America’s greatest mystery writers, and his literary creation Nero Wolfe is one of the greatest fictional detectives of all time. Together, Stout and Wolfe have entertained—and puzzled—millions of mystery fans around the world. Now, with his perambulatory man-about-town, Archie Goodwin, the arrogant, gourmandizing, sedentary sleuth is back in the original seventy-three cases of crime and detection written by the inimitable master himself, Rex Stout. Rex Stout Bantam Fiction",MZZvE3iZgXcC
2870,0613136136,A Gown of Spanish Lace (Women of the West #11),5.0,"A Gown of Spanish Lace (Women of the West #11) Ariana loves her life as a schoolteacher in a little frontier town. But one evening after classes are done and she prepares to hurry home, her life changes in an instant when a band of rough outlaws abduct her and take her far away from all she has ever known. Trapped in a small shack, Ariana prays and waits, her emotions swinging between terror and boredom as days stretch into weeks. Still, the outlaws refuse to tell her why they've taken her or what they plan to do. Then the boss's son appears in the doorway of her cabin. He seems different from the others, but can she trust him? Will she ever again see her mother and father, the couple who lovingly adopted her and raised her as their own? Will she ever wear the beautiful wedding dress so carefully saved for her--her one remaining link to her birth parents? Janette Oke Baker Books Fiction",gVr3kwvXr2YC
2871,0877849056,Run With the Horses: The Quest for Life at Its Best,5.0,"Run With the Horses: The Quest for Life at Its Best In Jeremiah 12:5 God says to the prophet, ""If you have raced with men on foot and they have worn you out, how can you compete with horses? If you stumble in safe country, how will you manage in the thickets by the Jordan?"" We all long to live life at its best—to fuse freedom and spontaneity with purpose and meaning. Why then do we often find our lives so humdrum, so unadventuresome, so routine? Or else so frantic, so full of activity, but still devoid of fulfillment? How do we learn to risk, to trust, to pursue wholeness and excellence—to run with the horses in the jungle of life? In a series of profound reflections on the life of Jeremiah the prophet, Eugene Peterson explores the heart of what it means to be fully and genuinely human. His writing is filled with humor and self-reflection, insight and wisdom, helping to set a course for others in the quest for life at its best. Eugene H. Peterson InterVarsity Press Religion",TuQld8G5WkUC
2872,B0006DWJT6,Creation: A novel,5.0,"Creation: A novel Set on drought affected Africa, by the author of ""Empire of the sun."" J. G. Ballard Ulverscroft Large type books",w_2dkDTw9fAC
2873,B0007K8J38,They have their exits,4.0,"They have their exits The author, who as a senior member of Mrs. Thatcher's Government was tragically assassinated by the IRA, had the most distinguished of war records. Wounded and taken prisoner in the desperate fighting at Calais in 1940, he became a compulsive escaper and the first one of the very few to make a 'home-run' from Colditz Castle. Thereafter he rejoined the fighting, serving in France and Holland before becoming a member of the International Military Tribunal at the Nuremburg War Crimes trials. There he was to meet the most notorious members of the Nazi hierarchy as they faced justice and, in many cases, death. For the quality of its writing and the breadth of its author's experiences, They Have Their Exits is arguably the finest memoir to emerge from the Second World War, and one for which the sobriquet 'classic' seems wholly inadequate. Airey Neave Pen and Sword History",YB7JDwAAQBAJ
2874,0719544416,Mermaids,4.0,"Mermaids Mermaids Beattie, Mimi and Zelda are enjoying a summer on land with legs when they receive a strange CRABAGRAM ordering them to return home at once. Some seriously BAD MERMAIDS are on the loose and the girls are the only ones who can stop them. If they're going to save the day, they'll need answers. And a clam car. Definitely piranha-print nail polish. Possibly not the talking seahorse. CAN THEY DO IT? Filled with magical mysteries, fabulous fashion, and a serious piranha problem, Bad Mermaids brings a whole new twist to the underwater world of mermaids. If you enjoyed The Little Mermaid, you'll love this too! Sibéal Pounder Bloomsbury Publishing Juvenile Fiction",D1lCDgAAQBAJ
2875,0853984069,"Sacred Acts, Sacred Space, Sacred Time (Baha'i Studies, Volume 1)",5.0,"Sacred Acts, Sacred Space, Sacred Time (Baha'i Studies, Volume 1) The Garden of Reality addresses urgent questions around the relativity of religious truth, religious pluralism, transreligious discourse, postmodern cosmology, and interspiritual mysticism in order to argue that relativity and multiplicity are inevitable for the multireligious conviviality and peace of the humanity of the future. Roland Faber Rowman & Littlefield Religion",FB5iDwAAQBAJ
2876,0760303266,The Complete Harley Davidson: A Model-by-Model History of the American Motorcycle,5.0,"The Complete Harley Davidson: A Model-by-Model History of the American Motorcycle Arranged chronologically, presents a history of every major motorcycle model produced by the legendary company since 1903 Tod Rafferty Crestline Transportation",9iVfbsqO53oC
2877,032120039X,Apple Pro Training Series: Final Cut Express,5.0,"Apple Pro Training Series: Final Cut Express Completely revised for Final Cut Pro 7 and featuring new footage from TNT’s hit show Leverage and the international music creation event Playing For Change: Peace Through Music, this best-selling, Apple-certified guide provides a strong foundation in all aspects of video editing. Renowned author Diana Weynand starts with basic video editing techniques and takes you all the way through Final Cut Pro’s powerful advanced features. Each chapter presents a complete lesson in an aspect of video editing and finishing, using professional broadcast footage. After marking and editing clips to create a rough cut, you’ll learn how to trim and refine the cut before moving on to complex tasks such as adding titles, creating transitions and motion effects, applying filters, and working with multi-format and multi-camera footage. The book covers Final Cut Pro’s exciting new features, including iChat Theater support, the redesigned speed tools, and sharing projects on a Blu-ray disc. ¿Lesson and media files available for download for over 40 hours of training ¿Focused lessons take you step-by-step through professional, real-world projects ¿Accessible writing style puts an expert instructor at your side ¿Ample illustrations and keyboard shortcuts help you master techniques fast ¿Lesson goals and time estimates help you plan your time ¿Chapter review questions summarize what you’ve learned and prepare you for the Apple Certified Pro Exam Diana Weynand Peachpit Press Computers",Jpv5_cTKbp0C
2878,B0000EG5QD,Data reduction and error analysis for the physical sciences,5.0,"Data reduction and error analysis for the physical sciences The purpose of this book is to provide an introduction to the concepts of statistical analysis of data for students at the undergraduate and graduate level, and to provide tools for data reduction and error analysis commonly required in the physical sciences. The presentation is developed from a practical point of view, including enough derivation to justify the results, but emphasizing methods of handling data more than theory. The text provides a variety of numerical and graphical techniques. Computer programs that support these techniques will be available on an accompanying website in both Fortran and C++. Philip Bevington', 'D. Keith Robinson McGraw-Hill Science Engineering Mathematics",0poQAQAAIAAJ
2879,B000OVMU3U,Get Off the Unicorn,4.0,"Get Off the Unicorn From the lady who taught dragons to fly and rockets to sing... The Smallest Dragon Boy. The only thing Keevan wanted in his life was to be a dragonrider just like his father. Surely nothing could be as thrilling as soaring through the air between the powerful wings of a dragon...But Keevan was small and there were always more boys than there were dragons -- someone must be disappointed. Keevan wasn't exactly the foremost candidate but dragons have their own standards, especially the bronzes, the most jighly-prized dragons of all... This and thirteen other superb stories are collected for the first time here, in Get Off the Unicorn. Anne McCaffrey Random House Fiction",x1vPD1nlDtoC
2880,B0008BNUUI,Chopin: The man and his music,5.0,"Chopin: The man and his music This classic in music biography and criticism reflects the intimate knowledge of Chopin's music acquired by the author while studying to become a concert pianist. Part 1 deals with Chopin's life and comments on his teachings and performances; the second part offers a brilliant, piece-by-piece analysis of the entire body of his music. James Huneker Courier Corporation Biography & Autobiography",wNUi43LGaF0C
2881,0781717337,Cardiac Nursing,5.0,"Cardiac Nursing Emphasises both evidence based practice and hands on care. Makes the material easily accessible by using clear language, and plenty of illustrations. Debra K. Moser', 'Barbara Riegel Elsevier Health Sciences Medical",UFEKIwBXWXYC
2882,0671877100,Paths to Otherwhere,4.0,"Paths to Otherwhere Attempting to save humankind from a genocidal threat, the scientists of the twenty-first century discover a vast alternative universe in which the wars of the twentieth century had different outcomes. Reprint. James P. Hogan Pocket Books Fiction",pDn8k5MoPAoC
2883,0671877119,Drakon,4.0,"Drakon Victoria Marshall is living a lie. She works for a member of the Knights of the Dragon, a secret society that traps and uses dragons for their own gain. As a child, she made an unlikely friend—a drakon. He went missing, and she’s spent the past twenty years searching for him. The only thing distracting her from her mission is Luther Henderson, her boss’s new head of security. Luther is also living a lie. One, if discovered, could lead to a fate worse than death. He’s attracted to Victoria, but can’t fully trust her, doesn’t know if she’s truly innocent or a true member of the Knights. It’s not only his life at stake, but those of the people he loves. As they’re thrust deeper into the dangerous dealings of the Knights, they each have to share their secrets in order to survive. The Blood of the Drakon series is best enjoyed in order Reading Order: Book #1: Drakon’s Promise Book #2: Drakon’s Prey Book #3: Drakon's Plunder Book #4: Drakon's Past Book #5: Drakon Unchained Book #6: Drakon’s Tear Book #7: Drakon's Knight N.J. Walters Entangled: Amara Fiction",pCFlDwAAQBAJ
2884,0521288843,Evolution and the Theory of Games,5.0,Evolution and the Theory of Games This 1982 book is an account of an alternative way of thinking about evolution and the theory of games. John Maynard Smith Cambridge University Press Science,Nag2IhmPS3gC
2885,0762106891,Building the Titanic: An Epic Tale of the Creation of History's Most Famous OceanLiner,5.0,"Building the Titanic: An Epic Tale of the Creation of History's Most Famous OceanLiner Features a detailed account of the creation of the Titanic, telling the story of how the ship was designed and constructed and why its legend continues to fascinate. Rod Green Readers Digest Transportation",j4Q5tAEACAAJ
2886,0706376382,A Handbook for Interior Designers,5.0,"A Handbook for Interior Designers Most interior designers who own - or plan to own - their own firms are at a disadvantage because they lack formal business training. This book provides them with essential information on accounting, financial analysis, revenue operation, contracts, personnel issues and more. Christine M. Piotrowski John Wiley & Sons Architecture",olyuKVnr8JcC
2887,0439339197,"The Dangerous Games (Star Wars: Jedi Quest, Book 3)",5.0,"The Dangerous Games (Star Wars: Jedi Quest, Book 3) Sent to the Galactic Games to preserve the peace, Anakin Skywalker defies his mentor Obi-Wan Kenobi's orders against podracing when he learns of the chance to challenge childhood rival Sebulba. Jude Watson Scholastic Paperbacks Juvenile Fiction",Sgu5QcIRYCsC
2888,9748899292,The Pirates of Tarutao,4.0,"The Pirates of Tarutao A colorful and riveting tale of 20th Century pirates based on true events against the exotic background of Southeast Asia during World War II. The war and the Japanese occupation of Thailand have detrimental effect on the lives of the director, the guards, and 3,000 inmates of a penal colony on the island of Tarutao in the Andaman Sea three miles from British Malaya. Nine British and American prisoners of war are sent to be imprisoned on Tarutao by the Japanese occupying force. Continuous shortages of food and medicine force the prison director, the guards, and the inmates into committing acts of piracy on ships passing near Tarutao. The nine POWs must choose between joining the pirates or upholding their moral code and facing the consequences. Danger, suspense, and action revealing courage and cruelty dominate the story, reaching its climax in a chess match of wits between the pirates on Tarutao and the British forces for control of the seas around Tarutao after World War II. Paul Adirex Aries Productions (Thailand)  Fiction",VentDwAAQBAJ
2889,0064460495,Maps and Globes (Reading Rainbow Book),5.0,"Maps and Globes (Reading Rainbow Book) Maps and globes can take you anywhere -- to the top of the tallest mountain on earth or the bottom of the deepest ocean. Maps tell you about the world: where various countries are located, where the jungles and deserts are, even how to find your way around your own hometown. If you take a fancy to any place on earth, you can go there today and still be home in time for dinner. So open a map, spin a globe. The wide world awaits you. Jack Knowlton Harper Collins Juvenile Nonfiction",Ry9Ggn768wMC
2890,0415259088,Classification Methods for Remotely Sensed Data,5.0,"Classification Methods for Remotely Sensed Data Remote sensing is an integral part of geography, GIS and cartography, used by academics in the field and professionals in all sorts of occupations. The 1990s saw the development of a range of new methods of classifying remote sensing images and data, both optical imaging and microwave imaging. This comprehensive survey of the various techniques pul Paul Mather', 'Brandt Tso CRC Press Technology & Engineering",oul5HSj0pKEC
2891,B000K010LI,"Shadow Bride (Brides of Montclair, Book 7)",4.0,"Shadow Bride (Brides of Montclair, Book 7) Book 7 of the Brides of Montclair series is the continuing story of Blythe Dorman, the wife of Malcolm Montrose. As Blythe struggles to pick up the pieces of her life, she must meet challenges and make choices as the woman she has become. Jane Peart Zondervan Fiction",SV1zcd7hkKsC
2892,0899663206,Queens' Play (The Lymond Series),5.0,Queens' Play (The Lymond Series) Brings 16th century history to life through the adventures of Scottish soldier Francis Crawford. Dorothy Dunnett Buccaneer Books Fiction,B55aAAAAMAAJ
2893,0916288110,Phoenix Rising,4.0,"Phoenix Rising Co-authors Pip Ballantine and Tee Morris ingeniously reimagine England’s Edwardian Era in Phoenix Rising—a hilarious, rip-roaring steampunk fantasy romp that the voracious fans of New York Times bestseller Gail Carriger will eagerly devour with great relish. In this outrageous, non-stop adventure, Ballantine and Morris introduce us to Agents Books and Braun of the ultra-secret Ministry of Peculiar Occurrences—the most delightful duo of very British evil-bashers since The Avengers, Emma Peel and John Steed. With its malevolent secret societies, earth-shattering conspiracies, breathtaking derring-do, and absolutely wondrous weapons, Phoenix Rising out-Sherlocks Robert Downey, Jr.’s Sherlock Holmes. Pip Ballantine', 'Tee Morris Harper Collins Fiction",qJu25lQWJFEC
2894,0691121443,Caterpillars of Eastern North America: A Guide to Identification and Natural History (Princeton Field Guides),5.0,"Caterpillars of Eastern North America: A Guide to Identification and Natural History (Princeton Field Guides) ""Many caterpillars are illustrated here for the first time. Dozens of new foodplant records are presented and erroneous records are corrected. The book provides considerable information on the distribution, biology, and taxonomy of caterpillars beyond that available in other popular works on Eastern butterflies and moths. The introductory chapter covers caterpillar structure, life cycles, rearing, natural enemies, photography, and conservation. The section titled ""Caterpillar Projects"" will be of special interest to educators."" ""Given the dearth of accessible guides on the identification and natural history of caterpillars, Caterpillars of Eastern North America is a must for entomologists and museum curators, forest managers, conservation biologists and others who seek a compact, easy-to-use guide to the caterpillars of this vast region.""--BOOK JACKET. David L. Wagner Princeton University Press Nature",FrumDwAAQBAJ
2895,0850458331,Hungary and the Fall of Eastern Europe 1000-1568 (Men-at-Arms),5.0,"Hungary and the Fall of Eastern Europe 1000-1568 (Men-at-Arms) Although not widely studied in the West, the medieval history of south-eastern Europe is both fascinating and complex. The Kingdom of Hungary was a vast realm, at least the size of France, that endured throughout the Middle Ages whilst the Byzantine Empire was even more extensive and enduring. The Serbians won themselves a brief but extensive local empire in the 14th century; while the Bulgarians established an effective and cultured state. Other players in the confusing Balkan scene included the Albanians; Wallachians; Moldavians; Transylvanians; Croatians and many others. How did they organise their armies and fight their wars; and why did they ultimately fail? This title answers these questions ably supported by numerous illustrations and eight colour plates. David Nicolle Osprey Publishing History",pXMyvgAACAAJ
2896,382287079X,"Wassily Kandinsky, 1866-1944: The Journey to Abstraction (Big Series Art)",5.0,"Wassily Kandinsky, 1866-1944: The Journey to Abstraction (Big Series Art) Discusses the artwork of Wassily Kandinsky. Ulrike Becks-Malorny Taschen America Llc Art",gfyBGAAACAAJ
2897,1581501102,Trick Training Your Horse to Success,5.0,"Trick Training Your Horse to Success A world champion trainer shares her secrets for developing a well-behaved, responsive horse. Jan Sharp Eclipse Press Sports & Recreation",7LZdowdXMUwC
2898,B000JWWICM,The Luck of the Bodkins,4.0,"The Luck of the Bodkins A P.G. Wodehouse novel Seize this wonderful chance to embark on a Wodehousian voyage on the luxurious liner S.S. Atlantic - in the company of Monty Bodkin, whose passion for Gertrude Butterwick knows no bounds (except those set by the wild-at-heart Hollywood starlet Lotus Blossom and her pet alligator). Also aboard are a movie mogul, the centre-forward for the All-England ladies hockey team and the two Tennyson brothers (one of whom has been mistaken for the late poet laureate and given a fat movie contract...). Also a chatty steward, and a mouse doll in which all manner of things can be hidden. This hilarious comic novel is Wodehouse at full sail - a voyage of pure delight. P.G. Wodehouse Random House Fiction",73QZ6f0vTesC
2899,0671563114,Mosaic (Star Trek Voyager),5.0,"Mosaic (Star Trek Voyager) Discover the fascinating life story of Captain Kathryn Janeway of Star Trek: Voyager—a compelling tale of bravery, loyalty, tragedy, and triumph. Deep in the unexplored reaches of the Delta Quadrant, a surprise attack by a fierce Kazon sect leaves Captain Janeway fighting a desperate battle on two fronts: while she duels the Kazon warship in the gaseous mists of a murky nebula, an away team led by Tuvok is trapped on the surface of a wilderness planet and stalked by superior Kazon ground forces. Forced to choose between the lives of the away team and the safety of her ship, Captain Janeway reviews the most important moments of her life, and the pivotal choices that made her the woman she is today. From her childhood to her time at Starfleet Academy, from her first love to her first command, she must once again face the challenges and conflicts that have brought her to the point where she must now risk everything to put one more piece in the mosaic that is Kathryn Janeway. Jeri Taylor Simon and Schuster Fiction",AgHYkzbyZNwC
2900,0312731671,Social Control and the State,5.0,"Social Control and the State This book examines the conflict theory of social control, particularly the threat hypothesis. It asserts that deviance and crime control are responses to social threats such as criminal acts and riots, and to people perceived as threatening such as minorities and the unemployed. The authors use threat hypothesis to organize the diverse literatures on social control, use new data to resolve crucial issues, and integrate current perspectives to develop the threat proposition. They analyze patterns of deviance and crime control ranging from fatal or lethal controls such as state executions or lynching, to physical restraint such as imprisonment, to beneficient controls such as mental health hospitalization and even welfare. Allen E. Liska SUNY Press Social Science",Q_u61y3tBckC
