MAL_ID,Name,Score,Features
34577,Nanatsu no Taizai: Imashime no Fukkatsu,7.84,"Nanatsu no Taizai: Imashime no Fukkatsu Action, Adventure, Fantasy, Magic, Shounen, Supernatural Aniplex, Dentsu, Kodansha, Movic, Sammy  A-1 Pictures PG-13 - Teens 13 or older The fierce battle between Meliodas, the captain of the Seven Deadly Sins, and the Great Holy Knight Hendrickson has devastating consequences. Armed with the fragments necessary for the revival of the Demon Clan, Hendrickson breaks the seal, allowing the Commandments to escape, all of whom are mighty warriors working directly under the Demon King himself. Through a mysterious connection, Meliodas instantly identifies them; likewise, the 10 Commandments, too, seem to sense his presence. As the demons leave a path of destruction in their wake, the Seven Deadly Sins must find a way to stop them before the Demon Clan drowns Britannia in blood and terror."
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,7.84,"Detective Conan Movie 07: Crossroad in the Ancient Capital Adventure, Mystery, Comedy, Police, Shounen   TMS Entertainment PG-13 - Teens 13 or older Under the cover of darkness, a masked samurai murders six men across the metropolis of Japan: three in Tokyo, one in Osaka, and the last in Kyoto. In their investigation, the police learn that each man was a member of the Genjibotaru—a thieves gang centered on the theft of Buddhist statues and artifacts and who go by the names of Minomoto no Yoshitune's servants. Without a clear motive or clues to the other members' identities, the case runs dry until a Kyoto temple calls for the famous Kogorou Mouri. Having received an anonymous letter containing a peculiar puzzle, the temple monks ask for his assistance in solving it to recover their long lost statue. Meanwhile, Conan Edogawa and high school detective Heiji Hattori team up in order to solve the cryptic puzzle and find the murderer, as Hattori searches for his childhood love. With Hattori's knowledge of Kyoto, the two scour the streets and gradually discover the truth, but not before the murderer strikes again—killing another Genjibotaru member and, after repeated attempts on Hattori's life, eventually kidnapping Hattori's childhood sweetheart. It is only by working together to bring buried clues to light can Conan and Hattori hope to end the rogue samurai's bloodshed and save Hattori's love."
3782,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),7.84,"Kara no Kyoukai 2: Satsujin Kousatsu (Zen) Action, Mystery, Supernatural, Romance, Thriller Notes Aniplex of America ufotable R - 17+ (violence & profanity) In the winter of 1995, Mikiya Kokutou passes a young woman during a late night stroll in the snow. Clad in a striking white kimono and bearing an enigmatic gaze, Shiki Ryougi smiles at Mikiya who stares back with curiosity. Later that spring, Mikiya notices Shiki at his high school entrance ceremony, and they become acquaintances through lunchtime conversations. As Shiki begins opening up to him, Mikiya learns about her unique upbringing. Meanwhile, a series of unprecedented murders takes place across Mifune City. Seemingly related, these murders are particularly brutal and warrant a large scale police investigation. Because of his cousin's work as a police investigator, Mikiya is given insight into the investigation. Concerned for Shiki's safety, Mikiya decides to monitor her actions, but in doing so, he stumbles upon a truly frightening discovery that changes his life forever."
42640,Wan Sheng Jie 2,7.84,"Wan Sheng Jie 2 Slice of Life, Comedy, Supernatural Tencent Penguin Pictures   PG-13 - Teens 13 or older Second season of Wan Sheng Jie ."
253,Jungle wa Itsumo Hare nochi Guu,7.84,"Jungle wa Itsumo Hare nochi Guu Slice of Life, Comedy, School Bandai Visual, Sotsu Funimation Shin-Ei Animation PG-13 - Teens 13 or older Haré was a happy boy living out his days in the jungle with his mother, but then one day Guu showed up and became a member of their household. Throughout the series he faces many hardships as he tries to keep Guu out of trouble in the jungle. (Source: ANN)"
3604,Hidamari Sketch x 365,7.84,"Hidamari Sketch x 365 Slice of Life, Comedy, School, Seinen Aniplex, Lantis, TBS, Movic, Houbunsha Sentai Filmworks Shaft PG-13 - Teens 13 or older fter passing her entrance exam, Yuno enrolls at Yamabuki High School as part of an art degree. She stays at the Hidamari Apartments along with best friend Miyako, and seniors Hiro and Sae. Each episode follows a day in her life as she mingles with her friends, close peers, overly hyper teachers and closely follows the mundane lives of the high school girls. (Source: ANN)"
397,Seikai no Senki II,7.84,"Seikai no Senki II Action, Military, Romance, Sci-Fi, Space Bandai Visual, WOWOW Funimation, Bandai Entertainment Sunrise PG-13 - Teens 13 or older Due to a lack of ambassadors for the recently-conquered worlds the rapidly advancing fleet of the Bebaus brothers leave behind, Lafiel is appointed Territorial Ambassador of the planet Lobnas II. Upon arriving to the planet Jinto and Lafiel discover that the planet was used by the United Mankind as a prison planet and now has a million prisoners on the only inhabited island. The prisoners are parted in three blocks. The western where women are housed, the eastern belongs to the men and the central is mixed under the restriction that all prisoners living there are sterilized. The women in the western sector want to emigrate from the planet of fear for the men and when they do the men in the east rebel, overthrowing the guards and capturing Jinto to try to stop the emigration of the women. At the same time an enemy fleet heads toward the system forcing Lafiel to abandon Jinto. (Source: ANN)"
35120,Devilman: Crybaby,7.84,"Devilman: Crybaby Action, Dementia, Demons, Horror, Supernatural Aniplex, Dynamic Planning, Netflix  Science SARU R+ - Mild Nudity Devils cannot take form without a living host. However, if the will of an individual is strong enough, they can overcome the demon and make its power their own, becoming a Devilman. Weak and unassuming, Akira Fudou has always had a bleeding heart. So when his childhood friend Ryou Asuka asks for his help in uncovering devils, Akira accepts without hesitation. However, to Akira's surprise, the place they go to is Sabbath: an immoral party of debauchery and degeneracy. Amidst bloodshed and death, demons possess the partiers, turning their bodies into grotesque monsters, and begin wreaking havoc. In a reckless attempt to save his best friend, Akira unwittingly merges with the devil Amon and becomes a Devilman, gaining the power to defeat the remaining demons. Though it grants him great power, this new partnership awakens an insatiable and primeval part of Akira. Having the body of a devil but the same crybaby heart, Akira works alongside Ryou, destroying those that harm humanity and his loved ones."
37029,Hoozuki no Reitetsu 2nd Season: Sono Ni,7.84,"Hoozuki no Reitetsu 2nd Season: Sono Ni Comedy, Demons, Fantasy, Seinen, Supernatural  Sentai Filmworks Studio Deen PG-13 - Teens 13 or older The second cour of Hoozuki no Reitetsu season 2."
35222,Gakuen Babysitters,7.84,"Gakuen Babysitters Comedy, School, Shoujo, Slice of Life Bandai Visual, Lantis, Nihon Ad Systems, Hakusensha, Banpresto, Marui Group  Brain's Base PG-13 - Teens 13 or older fter losing both parents in a fatal plane crash, teenager Ryuuichi Kashima must adjust to his new life as the guardian of his younger brother Kotarou. Although Ryuuichi is able to maintain a friendly and kindhearted demeanor, Kotarou is a reserved toddler still too young to understand the reality of the situation. At their parents' funeral, they are approached by Youko Morinomiya, the stern chairman of an elite academy, who decides to take them under her care. However, there is one condition Ryuuichi must fulfill in exchange for a roof over their heads and enrolment in the school—he must become the school's babysitter. In an effort to support the female teachers at the academy, a babysitter's club was established to look after their infant children; unfortunately, the club is severely short-staffed, so now not only is Ryuuichi responsible for his little brother, but also a handful of toddlers who possess dynamic personalities."
9734,K-On!!: Keikaku!,7.84,"K-On!!: Keikaku! Comedy, Music, School, Slice of Life Pony Canyon, Animation Do Sentai Filmworks Kyoto Animation PG-13 - Teens 13 or older The summer holidays are coming to an end, but the girls from Houkago Tea Time want to take one more trip before their next semester starts. With countless travel destinations to choose from and as many preferences as there are club members, coming to an agreement seems far-flung. Unable to reach a decision, they remember that they must first apply for new passports. As simple as it may sound, the routine visit to a government office and filing a form soon turns into an all-day adventure for Yui Hirasawa and the rest of the band."
